SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
5201,SOEKXKK12A8C1367A0,289516,The Biggest Thing Since Colossus,AR243ZT1187B9A98D2,32.29869,Jackson MS,-90.18049,Otis Spann,0.0,180.40118,0,0.715,63.255,4,0.27,No More Doggin',1995.0
5202,SOSFURN12A58A7AC5F,573664,Kings of Zion,ARNZPLV1187FB3DF5D,,,,Capleton,0.0,216.81587000000002,1,0.551,137.425,3,1.0,Cry For Love,
5203,SOSQIHH12A8C13370B,188863,In Rainbows,ARH6W4X1187B99274F,,Oxford UK,,Radiohead,0.0,237.21751,1,0.623,188.91,5,0.68,15 Step,2007.0
5204,SORKWDV12A8C13B43B,129837,Van Halen III,ARNLO5S1187B9B80CC,,Pasadena CA,,Van Halen,0.0,324.23138,4,0.696,87.899,1,0.445,From Afar (Album Version),1998.0
5205,SORXMMR12A6D4FBCF7,272121,The Best Of Danny Wilson,AR6QQY41187B990574,56.461369999999995,Dundee Scotland,-2.9676099999999996,Danny Wilson,0.0,126.53669,5,0.527,92.59100000000001,4,0.6729999999999999,Get Happy,
5206,SOZNTZO12A8C13AA7E,300725,Stoffw\xc3\xa4chsu,ARUACR61187FB3AB37,,,,Kisha,0.0,203.04934,0,0.163,152.792,4,0.18100000000000002,Woh\xc3\xa4r dr Wind w\xc3\xa4iht,
5207,SOAODBX12AB01829C5,330843,The Official Moviebox Vix Tape Vol.1,AREMHJX1187FB41DAB,51.50632,London,-0.12714,DJ Vix,0.0,98.76853,11,0.135,195.755,4,0.0,Putt Jhatt Da Gulabi Phull Varga,
5208,SOHKLCA12A8C1414AB,372702,Who Says You Can't Go Home,ARDVZTE1187FB5A0A1,,Sayreville NJ,,Bon Jovi,0.0,311.27465,1,1.0,139.95,4,0.203,Raise Your Hands,1986.0
5209,SONWNRW12AB018290A,682722,Country Lovers_ Vol. 2,AR23F7J1187B9A550F,31.96305,Jacksonville TX,-95.27023,Al Dexter,0.0,150.9873,9,0.43200000000000005,102.70700000000001,4,0.8759999999999999,I'll Wait for You Dear,
5210,SOIFGXP12AB0182AE8,703915,Love Knows The Way,ARFLZK31187B9B0E15,,,,Kashief Lindo,0.0,238.15791000000002,9,0.0,86.48100000000001,4,0.304,I Love Your Way,
5211,SOESBTV12A8C1407EB,223456,Amerijuanican,ARRH2S81187B98C8AA,43.07295,Madison Wisconsin,-89.38669,Bongzilla,0.0,286.58893,9,0.43700000000000006,97.265,3,1.0,Champagne & Reefer,2005.0
5212,SODOBCV12A8C135BB3,93215,Anybody Home?,AR15YLD1187FB3D4DD,55.67631,Copenhagen Denmark,12.56935,John Tchicai,0.0,182.36036000000001,3,0.467,154.731,5,0.5429999999999999,Rainbow Dance,
5213,SOCOSSE12AB01828C7,688452,His Story,ARJPZSG1187FB3E985,18.015710000000002,Kingston Jamaica,-76.79731,John Holt,0.0,228.30975,0,0.304,131.297,4,0.887,I Need a Veggie,
5214,SOPGCJJ12A58A796B7,160998,Lo Compilation Mix By Susumu Yokota,AROJAG11187B9B71A3,51.50632,London,-0.12714,The Chap,0.0,207.28118,6,0.425,123.007,4,0.5660000000000001,Volumatic Spacer Device,2003.0
5215,SOGXENE12AB01854EB,559962,Diarrhea Of A Madman,ARQFKVO1187B9B1777,,,,Dave Brockie Experience,0.0,135.8624,1,0.387,99.959,5,0.902,The Dance Of Europe,2001.0
5216,SODENZR12AAF3B13B9,529426,Changes,AREJ5K11187B993F5F,,,,R. Carlos Nakai,0.0,146.33751,1,0.027000000000000003,104.98899999999999,1,0.0,Blood Round Dance Song (World),1982.0
5217,SOBHQIJ12A6D4FC7D3,531997,The Sugar Hill Records Story,ARB2M051187FB56FA9,40.71455,New York NY,-74.00712,Spoonie Gee,0.0,393.63873,1,0.42100000000000004,135.503,5,0.677,Spoonie Is Back,
5218,SOKMPKV12A67AE241B,734726,The War Within,ARK8OHG1187B99016A,,Boston MA,,Shadows Fall,0.0,283.48036,0,0.489,84.992,4,0.42,What Drives The Weak,2004.0
5219,SOMVPGP12AB01881FF,409164,Joe Sent Me,ARZFRQM1187B9A9772,,,,Vanessa Daou,0.0,229.66812000000002,2,0.162,79.96,3,0.26899999999999996,Life Force,
5220,SOEKSGJ12A67AE227E,18150,Hybrid Theory,ARQUMH41187B9AF699,34.053490000000004,Los Angeles CA,-118.24531999999999,Linkin Park,0.0,208.95302,4,0.247,105.095,4,0.873,Crawling (Album Version),2000.0
5221,SOVPBXO12AB0188671,353224,Les incontournables du Congo,ARCQ3LZ1187FB49B42,,,,Koffi Olomid\xc3\xa9,0.0,625.7889299999999,0,0.66,89.572,5,0.7,Bennie,
5222,SOBEDLB12AB017E86C,535319,Oh! It's A Lovely War (Vol 4.1),ARTQ0WY1187B98A7B0,55.953269999999996,Portobello Scotland,-3.11499,Harry Lauder,0.0,224.62649,8,0.556,101.029,1,0.8,Shouther to Shouther (Shoulder to Shoulder),
5223,SOPXSOJ12A81C209E2,141928,Lightning Strikes,ARRPOUR1187FB4D0BA,,,,Aceyalone,0.0,170.1873,1,0.6759999999999999,129.95600000000002,5,1.0,Suicide,2007.0
5224,SOHGNJI12AB018217A,342901,Live At The House Of Blues,ARIMZQZ1187B9AD541,,Orange CA,,Thrice,0.0,313.7824,2,0.0,137.91299999999998,5,0.366,Red Sky,2005.0
5225,SOCIKUA12AB0180275,623439,Karajan and Bernstein: Beethoven Masterpieces,ART8F8O1187B9A538D,,Salzburg Austria,,Herbert von Karajan and Turin RAI Symphony Orchestra,0.0,770.3505700000001,0,0.5670000000000001,92.73100000000001,1,0.465,Symphony No. 7 in A Major_ Op. 92: I. Poco sostenuto - Vivace,
5226,SOQYNGM12A6D4F89D8,29176,We Are Three,AR95QS71187FB3F49A,32.67828,Georgia,-83.22295,Joi,0.0,425.16853,11,0.535,120.006,4,1.0,Prem,
5227,SODVYMC12A8C139669,99019,Lonnie Johnson Vol. 1 1937 - 1940,ARDNQ0R1187B9BA1EF,29.95369,New Orleans LA,-90.07771,Lonnie Johnson,0.0,199.44444,3,0.855,90.814,4,0.203,She's My Mary,
5228,SONLHOH12A8C1359D9,632863,Class War,ARI3Y441187FB4B921,,,,The Dils,0.0,141.84444,10,0.0,163.024,4,0.0,Tell Me What I Want to Hear,
5229,SOICWAN12A81C21789,275330,Encounter,ARNARI81187FB3C9A7,,Rio de Janeiro Brazil,,Flora Purim,0.0,208.03873000000002,7,0.036000000000000004,173.649,4,0.552,Above The Rainbow,1994.0
5230,SOTTPDC12AB018B6D1,795012,The Strings Sing & The Strings Swing,ARLJK1O1187B9B0FC4,,,,The Knightsbridge Strings,0.0,132.44036,9,0.773,75.064,4,0.013999999999999999,The Little White Cloud That Cried,
5231,SOVJQYF12AB0185B36,602191,Blues Fallin' Down Like Rain,AR4W9EZ1187B99282A,29.95369,New Orleans LA,-90.07771,Kenny Neal,0.0,180.61016,4,0.565,107.008,4,0.366,Strike While the Iron is Hot,
5232,SOEMZVF12A8C13148C,282983,Big Mama'S Door,ARCLJQZ11E2835CE37,37.80506,Oakland CA,-122.27301999999999,Alvin Youngblood Hart,0.0,231.10485,2,1.0,112.71700000000001,1,0.0,Livin' In a Strain,
5233,SOUXPIR12A81C21E21,131960,12 Grandes exitos Vol. 1,ARO1NHM1187B9B9D27,,,,Los Solitarios,0.0,179.56526000000002,4,0.42700000000000005,129.493,1,0.0,Amor que termin\xc3\xb3,
5234,SOELGKJ12A58A7CD11,54436,Alpha Dog,ARGXIE31187FB55B48,,BAKERSFIELD California,,Tech N9ne,0.0,274.85995,1,0.17800000000000002,177.942,4,0.81,Caribou Lou,2006.0
5235,SOQFANJ12AB0182758,650557,Hotel Utah,ARSOPEA1187B9B0F98,,,,The Rodeo,0.0,176.97914,11,0.512,130.203,1,0.0,Cha Cha Cha,
5236,SOTKIHB12A8C13F653,309240,Seven,ARY0XD81187FB5CF38,,,,Mustafa Sandal / G\xc3\xbclcan,0.0,239.12444,0,0.49700000000000005,50.498999999999995,1,0.0,Aya Benzer 2003 (Moonlight),
5237,SOLYALY12AC3DF5182,776030,Save My Soul,ARUME5Q1187B9B1AA7,46.23518,Pasco WA,-119.09456000000002,Kristine W.,0.0,235.12771,10,0.7140000000000001,129.976,4,0.475,Save My Soul (Cypher UK Radio Edit),2004.0
5238,SOMKDSL12A8A9D5A19,277481,Gentleman's Blues,ARWD82K1187B98CFF2,,Richmond VA,,Cracker,0.0,196.5971,9,0.263,107.848,4,0.35200000000000004,My Life Is Totally Boring Without You,1998.0
5239,SOKKHMB12AB0182B39,419331,Scenario,ARVJVFF1187B9B40D6,40.7174,Jersey City NJ,-74.04323000000001,Al Di Meola,0.0,257.30567,0,0.368,110.096,4,0.207,Calliope,1983.0
5240,SOCXMVT12A67ADD8BA,413550,Attack - The Remixes Part 2,AR5O6W51187FB46984,51.16418,Germany,10.45415,SNAP!,0.0,293.92933999999997,1,0.036000000000000004,131.977,4,0.6409999999999999,Do You See The Light (Deep Ethno Mix),1996.0
5241,SOTZFYX12A6D4F71DE,26342,From Me To U,ARZXTEY1187B9997A7,,New York NY [Harlem],,Juelz Santana / Freekey Zeekey / Monique Garnett,0.0,79.64689,0,0.032,196.482,3,0.516,Dipset (Santana's Town) (Skit),2003.0
5242,SOCHIPS12AB017E780,532311,Empty The Bones Of You,AR5GMAV1187FB3A8F5,34.053490000000004,Los Angeles CA,-118.24531999999999,Chris Clark,0.0,226.11546,11,0.086,102.09299999999999,3,0.9740000000000001,Gavel Obliterated,
5243,SOCDVLZ12A8C13ECD2,122920,Colecci\xc3\xb3n Diamante: Los Chunguitos,ARW9DSD1187B9A0345,,,,Los Chunguitos,0.0,172.72118,1,0.7,128.17600000000002,3,0.318,Cuantas Madres Llorando,
5244,SOQIBIH12AB0186282,648860,The Best of Mance Lipscomb,AR93RTI1187B98ECFB,30.38815,Navasota TX,-96.0878,Mance Lipscomb,0.0,181.39383,1,0.162,161.7,1,0.0,So Different Blues,1993.0
5245,SOJFOMN12A8C135B75,150143,Argentina Quiere Cantar,AR2S6UD1187B9B944F,,,,Le\xc3\xb3n Gieco,0.0,302.2624,7,1.0,163.773,4,0.08199999999999999,Buenos Aires (De Tus Amores),2002.0
5246,SOUPQHK12AB017CC62,332618,Java Sur Seine,AREHMUC1187B98B91B,,,,Java,0.0,304.16934,1,0.585,183.88099999999997,3,0.998,P\xc3\xa9p\xc3\xa8tes,
5247,SORMKJM12AB017A911,386281,10_000 BC,ARGS39X1187B991939,,,,Harald Kloser / Thomas Wander / Thomas Schobel,0.0,163.21261,1,0.0,119.787,4,0.8340000000000001,Opening,
5248,SOISSJU12A8C135C04,196469,The Best Crowd We Ever Had,ARUTP601187FB388AC,,,,The Elders,0.0,274.46812,0,0.12300000000000001,151.726,4,0.49,Fire in the Hole,
5249,SOFSPBH12A8AE47733,135226,Expression,ARHINI31187B995C1D,,,,Singing Melody,0.0,235.7024,3,0.521,162.389,4,1.0,Lived My Life,
5250,SOFLGMJ12AB01885F6,760098,Flight Of The Cosmic Hippo,ARJXULI11F4C83C865,,,,Bela Fleck And The Flecktones,0.0,309.91628,4,0.514,95.523,3,1.0,Michelle (LP Version),
5251,SOHYLEY12A8C13F20D,223784,Todo Chichos,AR2PT4M1187FB55B1A,,,,Los Chichos,0.0,212.53179,4,0.0,100.23200000000001,4,0.728,Porque Nos Queremos,1987.0
5252,SOUPVPL12AB0189B9F,520249,Since the Last Time,ARWQ3M31187FB4CF01,33.74831,Atlanta GA,-84.39111,ARRESTED DEVELOPMENT,0.0,218.06975,1,1.0,177.886,4,1.0,Since The Last Time,2006.0
5253,SOGMLLJ12A8AE46BA4,136563,Ritual De Lo Habitual,ARQOATR1187B9AE959,,Los Angeles CA,,Jane's Addiction,0.0,355.63057000000003,5,0.47600000000000003,92.729,4,0.198,Obvious ( LP Version ),1990.0
5254,SOTCGFW12A6D4F3B84,20081,Live Ed,AR8UA7Z1187B9AD9C9,48.10751,Rennes,-1.6844700000000001,\xc3\x89tienne Daho,0.0,288.49587,7,0.026000000000000002,132.79399999999998,4,0.031,Epaule tattoo (Live 1989),
5255,SOGTNRF12AB0186035,805762,Utopia,ARW0YFZ1187FB442DB,,,,Markscheider Kunst,0.0,222.64118,5,0.523,140.033,4,0.275,Grustnaja,
5256,SOJNSEO12AB01818F8,338414,S\xc3\xa4ngerkrieg,ARHKQGH1187B9A4DB4,,,,In Extremo,0.0,260.5971,0,0.225,146.10299999999998,4,0.369,Frei zu sein,2008.0
5257,SOJINJO12A8C13C8C9,220083,Natural High,AR9RTS51187B996CC8,19.59009,Hawaii,-155.43413999999999,Bitty McLean,0.0,246.46485,9,0.317,181.187,4,0.26899999999999996,We\xc2\xb4ve Only Just Begun,
5258,SOOAOFY12A8C13BDEB,159678,Images Of Christmas,ARY1VGA1187FB5A39E,56.85146999999999,Lynn Lake Manitoba Canada,-101.04893,Tom Cochrane,0.0,204.14649,7,0.738,80.63,4,0.7759999999999999,Christmas All The Time (Acoustic),
5259,SODHXXN12AC46899D2,598165,My Ghetto Passport,ARTKOGW1241B9CD42B,,,,DJ Omega,0.0,203.31056999999998,7,0.021,155.023,4,0.188,Grown & Sexy,
5260,SOSYUIY12AB0189FC2,601830,Rage and Fury,ARHD3RX1187FB3A7DA,,Birmingham England,,Steel Pulse,0.0,262.47791,1,0.087,156.084,4,0.9840000000000001,Role Model,1997.0
5261,SOBJREC12A8C139A10,299639,Musette,ARTSRAD1250940F258,,,,Edouard Duleu,0.0,130.06322,7,0.08,230.187,1,0.0,Virtuosite Musette,
5262,SOQFZBX12A6D4F5B4D,22126,Caught Live + 5,ARZKUQF11F4C8456E8,52.478590000000004,Birmingham,-1.9086,The Moody Blues,0.0,291.29098,9,0.321,115.514,4,0.132,Tuesday Afternoon,1968.0
5263,SOOJCEQ12AB0189C25,563754,Kunnioittaen-Yhden miehen tribuutti,ARW1WST1187FB384DA,,,,Jope Ruonansuu,0.0,211.25179,2,0.6509999999999999,111.00399999999999,3,0.7170000000000001,Rant Kanaria,2009.0
5264,SOJIGMK12AB018B088,664962,Distractions On The Way To The King's Party,ARPYQNG1187FB4AF63,,,,Virgil Moorefield,0.0,236.2771,11,0.474,123.00399999999999,4,0.7120000000000001,Healing Power,1994.0
5265,SOZEKTZ12AB0185274,513477,Bullet,ARKULSX1187FB45F84,39.49974,Utah,-111.54732,Trafik,0.0,265.53424,5,0.364,127.984,4,0.0,Disco Trafiko,
5266,SOBLYNT12A8C137046,367883,6 PICKS: Essential Radio Hits EP,ARSYKGV1187B9A49CD,,,,Nicole C. Mullen,0.0,268.43383,2,0.321,124.228,4,1.0,Forever You Reign (Album),
5267,SOKNSOQ12A8C134AAE,262849,Trilha Sonora Do Filme Garota De Ipanema,ARZLS3G1187FB38347,,Rio de Janeiro Brazil,,Orquestra,0.0,87.58811999999999,5,0.652,104.75200000000001,4,0.191,Tema Da Desilus\xc3\xa3o (Garota De Ipanema),1967.0
5268,SOUAAMR12AB018C0B1,703840,Sweet Love Vol.5,ARON0YP1187FB4B465,40.71455,New York NY,-74.00712,Fiona,0.0,228.10077,8,0.555,66.20100000000001,3,0.93,As We Lay,
5269,SODCBCN12AB01818EA,484499,Hatiras - Electronic Luv,AR72Q9R1187B98A664,,,,Hatiras,0.0,298.1873,11,0.384,131.999,4,0.0,The Anthem,2002.0
5270,SOYBJJE12A8C13CC79,248450,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,ARM7UY51187B993E17,40.71455,New York NY,-74.00712,Eddie Palmieri,0.0,266.50077000000005,10,0.414,153.309,1,0.0,No Pienses Asi,1973.0
5271,SOAGBQA12AB0180400,514551,Mundos Opuestos,ARX0X2D1187B99F515,30.9742,Lousiana,-91.52382,HA-ASH,0.0,253.90975,9,0.385,136.945,4,0.284,Amor a Medias,2005.0
5272,SOQKFHB12AB0186B13,768978,Pieces In A Modern Style,ARZS5VW1187FB567E8,,,,William Orbit,0.0,199.8624,5,0.64,131.281,4,0.887,Cavalleria Rusticana,2000.0
5273,SOSMUXL12A8C136808,154001,The Military Band - Salute to the Services,ARASWKT1187B9923B7,38.62774,St. Louis MO,-90.19951,Felix Slatkin/Concert Arts Symphonic Band,0.0,151.17016,5,0.348,124.056,4,0.0,Washington Post (1998 Digital Remaster),
5274,SOMZNFA12A6D4F8A2A,37893,Jongo Trio,ARRLCY71187B9A0FC6,,,,Jongo Trio,0.0,157.72689,2,0.192,144.58100000000002,4,0.0,Cavaleiro De Aruanda,
5275,SOYPBEP12A8AE4853A,279702,Forever,ARXOTQH1187FB57084,,Fairfax California,,Chris Brown,0.0,389.25016,11,0.7120000000000001,85.322,1,0.16899999999999998,Forever,
5276,SOIGFAH12A8AE4697D,185812,RIDDIM DRIVEN - SLOW DOWN THE PACE,ARB78VW1187B98F81C,,,,George Nooks,0.0,221.90975,7,0.0,152.172,4,0.816,TELL ME WHY,
5277,SOGLXHC12A58A7C184,59397,Energy,ARJE0KX1187FB53E82,,,,Energy,0.0,310.9873,2,0.11199999999999999,87.512,4,0.7609999999999999,Czwarty,
5278,SOSYIBO12A8C137BEE,150802,Differente,ARYVLXY1187FB373B0,50.82056,Ixelles Belgium,4.37967,Maurane,0.0,172.17261000000002,2,0.831,130.993,5,0.731,Manies Manigances,1995.0
5279,SOKRMOC12AC46885E3,688863,Wings Of Love Remixes,AREYEW21187FB45C47,,,,Zagar feat. Underground Divas,0.0,311.90159,7,0.897,130.002,4,0.026000000000000002,Wings Of Love,
5280,SOHWUWA12A8C1325AE,282026,Family Style,AR32ETX1187B9A792F,,,,The Vaughan Brothers,0.0,222.64118,8,0.494,141.602,4,0.0,Hillbillies From Outerspace,1990.0
5281,SOTTBUT12A8C13856B,154488,Babies Go Sting,ARY1P2B1187B9B78F5,,,,Mariano Yanani,0.0,239.22893,11,0.8220000000000001,85.024,3,0.7090000000000001,When We Dance,2005.0
5282,SOUQYYT12A8C13BA09,628265,The Illusion of Safety,ARIMZQZ1187B9AD541,,Orange CA,,Thrice,0.0,169.63873,8,1.0,114.179,1,0.0,Betrayal Is A Symptom,2002.0
5283,SOVTSXV12AB0181298,645240,Lifting High,AROCP781187B98E2A3,49.38426,CANADA - Ontario,-84.75627,Nikki Fletcher / Tim Hughes / Various Artists,0.0,219.16689,10,0.716,163.987,4,0.263,Catch Me,
5284,SOBMWXO12A8C132120,285737,Desire/Blood On The Tracks/Street Legal,AR5FP401187FB523C9,,Duluth MN,,Bob Dylan,0.0,257.61914,4,0.368,136.842,1,0.0,Simple Twist Of Fate,1975.0
5285,SORRNTH12AC960A43B,785985,Black Tambourine,AR2O20V1187B989AF6,,,,Black Tambourine,0.0,236.35546000000002,10,0.698,131.388,4,0.242,Dream Baby Dream,2010.0
5286,SOMEAJX12A6D4F6230,25051,From The Beginning,AROCBZZ11E2835D652,,,,Small Faces,0.0,121.73016000000001,9,0.711,116.664,4,0.0,My Mind's Eye,1966.0
5287,SOZAPRE12AB0182FFA,327658,Esa Pakarinen,ARBV8MP1187B9B60B1,,,,Esa Pakarinen,0.0,152.58077,0,0.708,156.32,1,0.0,Vanhapoika-Severi,1990.0
5288,SOSHVZY12AB017D82E,619860,After Ours,AR4JY8V1187B98A62F,,,,Ann Hampton Callaway,0.0,212.84526,7,0.5660000000000001,98.501,7,0.893,Fallin in Love Again,
5289,SORTOLS12AB01816C5,513035,Anarchy,ARBCUNV1187B98A9FB,,East Flatbush Brooklyn NY,,Busta Rhymes,0.0,209.60608,7,0.522,90.03200000000001,4,0.735,We Put It Down For Y'all (Explicit LP Version),2000.0
5290,SODRUZE12AF729E2E6,465560,8WM/Novakane,ARJFBZ41187FB560A0,,New York NY [The Bronx],,Black Sheep,0.0,248.37179,1,0.39399999999999996,89.145,4,1.0,Novakane Groove,
5291,SOJVMXC12A6D4F6E85,33089,Funky Wacho,ARWQ2Y71187FB504C0,,,,Dj Kun,0.0,219.74159,0,0.754,199.955,4,0.28300000000000003,Spaniolandia,
5292,SOJMXSD12A6D4F81F8,43110,Sammi Shocking Colours Live 2001,ARG1UAO1187FB55E50,,,,Sammi Cheng,0.0,126.82404,4,0.865,104.25,4,1.0,Ai Shi...,
5293,SOKZCRU12AAF3B302E,616720,Tales of the I-Them,ARWMNEW1252CCF8F72,,,,FSTZ,0.0,280.58077000000003,8,0.335,140.007,4,0.0,Facemelt,
5294,SOYHLOO12A8C144EC4,527793,NA NA HEY HEY,AR0LCRP1187B9B4C5A,,,,Patrick Samson,0.0,101.85098,5,0.439,116.243,3,1.0,Io Che Non Vivo Senza Te,
5295,SOWGWCP12A6D4F860D,27450,M83,ARB6OGR1187FB4D43D,43.58015,Antibes France,7.121230000000001,M83,0.0,1071.882,4,0.879,90.264,4,0.757,I'm Happy She Said,2001.0
5296,SOOPLET12AB01825DE,542799,On Ken's Time,ARXNDB61187B9B2208,,,,Ken Chu,0.0,281.93914,10,0.731,140.082,4,0.166,Dai Wo Li Kai,
5297,SOWPPYS12AB01827A5,466544,Beads on a String,ARKRUIT11F50C4E6B1,-19.93272,AUSTRALIA - Queensland,145.77406000000002,Kooii,0.0,391.00036,7,0.578,112.93,4,0.715,Here_ Swing_ Sing,2005.0
5298,SOPYJPU12A58A7B4A3,86249,The Best Of Rene Touzet (His Piano and  Orchestra),ARP90NR1187B990ECA,,,,Rene Touzet,0.0,198.922,1,0.141,111.493,4,0.106,Delirio,
5299,SOVYDFP12AB018CAD3,815232,God Knows I Tried,ARRM70G1187B9A7F64,,Hudsonville MS,,Junior Kimbrough,0.0,384.57424,8,0.6990000000000001,83.706,4,0.0,All Night Long (Instumental),1998.0
5300,SONTFNG12A8C13FF69,735352,Essential-Soul Love,AR52EZT1187B9900BF,40.8079,Harlem New York,-73.9454,Alicia Keys,0.0,231.18322,7,0.55,118.273,4,0.0,If I Ain't Got You,2003.0
5301,SOEOMZJ12A8C139998,264962,Am Universum,ARV8T9T1187B99F3F4,,,,Amorphis,0.0,285.46567000000005,2,0.205,108.039,4,0.732,Crimson Wave,2001.0
5302,SORWLOJ12A6D4F871E,34505,Disque Path\xc3\xa9,ARKA2YS1187B9A4060,,,,Mich\xc3\xa8le Arnaud,0.0,122.27873000000001,0,0.386,95.264,3,0.282,Ballade Des Oiseaux De Croix,1996.0
5303,SOJMWGR12A6701D0FD,14592,Love_ Peace & Nappiness,AROEL1B1187B988B90,,South Jamaica Queens,,Lost Boyz,0.0,250.27872999999997,1,0.687,98.431,4,0.8170000000000001,What's Wrong,1997.0
5304,SOXYARV12A8C1368C8,90515,The 21 Century Tour,ARORFTD1187B99F7D4,,\xe5\x8f\xb0\xe5\x8c\x97 Taiwan,,Epitaph,0.0,488.17587000000003,4,0.669,141.192,4,0.307,Outside The Law,
5305,SOYWFWL12A6D4FE07D,125738,Welcome To Tokyo,AR22R8A1187FB46B9E,35.67048,Tokyo,139.74092,Shanadoo,0.0,200.88118,0,0.626,137.923,4,0.04,Ninja Tattoo,2006.0
5306,SOUMERL12AC9070EF9,690991,Balance of Opposites,AR567PN1187FB4B4F2,,,,Moss,0.0,484.62322,7,0.275,115.09100000000001,5,0.586,Common Ground,
5307,SOMPAHG12AC3DF81F8,694008,SIBELIUS_ J.: Night Ride and Sunrise / Belshazzar's Feast Suite / Kuolema (New Zealand Symphony_ Ink,ARCWCWU1187FB51F35,,,,Pietari Inkinen,0.0,344.73751,2,0.561,61.78,4,0.446,The Dryad_ Op. 45_ No. 1,
5308,SOHHAXO12AB0184DE3,393782,The Story Of My Life,ARALUUG1187FB58696,30.43883,Ponchatoula LA,-90.44116,Irma Thomas,0.0,205.29587,10,0.5720000000000001,112.109,3,1.0,Hold Me While I Cry,2001.0
5309,SOARJWK12AC46862BB,777840,Mes premiers vinyls,ARKJKVO1187FB49D0A,,,,Mich\xc3\xa8le Bernard,0.0,253.64853,10,0.6679999999999999,85.435,4,0.265,Le mouton dans la baignoire,2002.0
5310,SOTMSNC12AB018D09A,573496,Lepta,ARV1RMI1187FB48F94,,,,Arkona,0.0,266.65751,5,0.408,160.059,4,0.537,Chiornie Debri Voini (The Black Abyss of War),
5311,SOLQLCA12AB0188BBD,763905,Valleys Of Neptune,ARNDL191187FB51583,,Seattle USA,,Jimi Hendrix,0.0,449.74975,8,0.912,146.77,1,0.0,Hear My Train A Comin',1989.0
5312,SOACLVX12AB0185ADF,359713,Tides of Sorrow,ARWMZYB1187FB480A7,4.65637,Bogot\xc3\xa1 D. C. Colombia,-74.11779,Aftermath,0.0,376.89423999999997,4,0.552,87.006,4,0.629,9:2,
5313,SOIBVYA12A8AE46F75,136291,Loup Garou,ARM3QKQ1187FB421E0,40.71455,New York New York,-74.00712,Willy DeVille,0.0,227.81342,0,0.0,141.999,4,0.545,Runnin' Through The Jungle - Shootin' The Blues,1996.0
5314,SOSJEIO12A58A7A674,468835,The People or The Gun,ARUSOMY1187FB4D3B4,,Pittsburgh PA,,Anti-Flag,0.0,171.59791,10,0.591,152.273,4,0.027000000000000003,On Independence Day,2009.0
5315,SOMKHES12A8C137EFC,149290,The Great Polka Swindle,AR68V7Z1187B9A2FCA,51.16418,GERMANY,10.45415,Polkaholix,0.0,196.93669,2,0.264,118.89200000000001,4,1.0,Krause seine Kreuzpolka,2007.0
5316,SOGXMVM12A8C130C02,192602,The Great Leap,ARJA5XT1187B9B89AA,,,,David Tao,0.0,261.74649,11,0.5660000000000001,158.029,4,0.922,Susan Said,
5317,SOVXFQE12A6D4FA20C,64434,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,AR9AN471187B99E0DA,33.74831,Atlanta Georgia USA,-84.39111,Scott Wesley Brown,0.0,178.88608,2,0.43,170.06400000000002,3,0.909,I Stand Here Forgiven,
5318,SOJHUQN12A6D4F8EDE,41405,Emergency,AR4OU721187FB4549D,35.92425,Franklin TN,-86.87093,Paramore,0.0,243.51302,9,0.7240000000000001,167.97099999999998,4,0.473,Emergency (Album Version),
5319,SODVZLU12A8C13FE90,308216,Sinfonia De La Copla,ARUK0W21187B995456,,,,Isabel Pantoja,0.0,263.33995,9,0.639,98.73899999999999,1,0.37200000000000005,Como Nadie Te He Querido,
5320,SOGHNKT12A6D4F720E,26348,Valley Of The Dolls,AR1PRQ21187FB3B481,,,,Generation X,0.0,299.80689,9,0.8640000000000001,131.635,4,0.48200000000000004,English Dream (2002 Digital Remaster),
5321,SOVTOZI12A8C13710B,220705,Billy Bragg Vol.1,ARJ7SQ31187B9AF432,,Barking Essex England,,Billy Bragg,0.0,173.50485,7,0.617,83.48100000000001,4,0.0,Loving You Too Long,2006.0
5322,SOLPNWF12AB0184F19,342543,Faithful,AR9UT8H1187B9AF504,,Tennessee,,Ivan Parker,0.0,176.09098,0,0.147,69.994,3,0.79,No One Ever Cared For Me Like Jesus,
5323,SOHDTLT12AB0183F06,748788,Collision,AR4QYVC1187B99985B,,,,DJ Harry,0.0,299.98975,1,0.664,122.829,4,1.0,Tragedy in Blue,2004.0
5324,SOUIJVE12A8AE4961E,280176,Exclusive,ARXOTQH1187FB57084,,Fairfax California,,Chris Brown,0.0,197.09342,11,0.13699999999999998,89.96600000000001,4,1.0,Help Me,
5325,SOQTGOL12A58A768C3,600392,The Very Best of Nestor Torres,ARXJSHW1187B9A2A52,25.72898,Miami FL,-80.23742,Nestor Torres,0.0,286.53668999999996,9,0.6859999999999999,150.028,4,0.313,Ain't No Sunshine,
5326,SOCDLVW12AB018371F,557347,High Wide & Handsome - The Charlie Poole Project,ARV1JVD1187B9AD195,35.914629999999995,Chapel Hill NC,-79.05660999999999,Loudon Wainwright III,0.0,152.13669,0,0.669,151.29399999999998,1,0.743,Rowena,2009.0
